"","artist","track","plays","spotify_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration"
"972","Tomofumi Tanizawa","きみにとどけ (TV ver.)",1,"38p5gq5QzJ0yNTR2D0fJkd",0.66,0.549,"F#",-8.669,"Minor",0.0397,0.244,0,0.0863,0.208,125.922,"4/4",1M 4S
"973","Tori Kelly","All In My Head",1,"098tAg0yjz9ds5oys4MAPG",0.675,0.506,"F#",-7.69,"Major",0.0857,0.105,0,0.0586,0.322,129.884,"4/4",3M 31S
"974","Tove Lo","disco tits",3,"1TIiWomS4i0Ikaf9EKdcLn",0.79,0.728,"G",-6.523,"Major",0.0612,0.025,0.00106,0.172,0.333,110.059,"4/4",3M 44S
"975","Trey Songz","Bottoms Up (feat. Nicki Minaj)",1,"4AYX69oFP3UOS1CFmV9UfO",0.844,0.601,"C#",-5.283,"Major",0.157,0.0205,0,0.385,0.331,73.989,"4/4",4M 2S
"976","Trixie Mattel","Girl Next Door",1,"0sQVYLi3qFAbOeVCbreil0",0.708,0.799,"F",-5.628,"Major",0.0341,0.0463,0,0.284,0.971,125.023,"4/4",2M 34S
"977","Trixie Mattel","We Got The Look",1,"579eY3UTvVn8b9slOhKAZ1",0.591,0.932,"F",-5.418,"Minor",0.0325,0.00204,0,0.116,0.793,142.031,"4/4",2M 23S
"978","Troye Sivan","Dance to This (feat. Ariana Grande)",1,"2NjO87HyT80fsgejd3PLYW",0.736,0.756,"B",-7.099,"Major",0.047,0.00632,0.00577,0.106,0.712,117.016,"4/4",3M 52S
"979","Tuyu","Compared Child",1,"1FOhzA4qQiyVnzVYt1KcgN",0.602,0.951,"B",-1.599,"Minor",0.0505,0.371,0,0.251,0.675,96.995,"4/4",3M 34S
"980","TWICE","CRY FOR ME",5,"2xtP8RNbo2BEMzLX7tK7aq",0.702,0.692,"A#",-5.405,"Major",0.0539,0.0542,0,0.0877,0.419,144.896,"4/4",3M 24S
"981","TWICE","Dance the Night Away",1,"4DYIDSMIB5y2UmZFv9fxeX",0.709,0.861,"C",-2.905,"Major",0.0941,0.106,4.73e-05,0.113,0.779,118.089,"4/4",3M 1S
"982","TWICE","SWEET SUMMER DAY",2,"6UrML9LyuaBWgZV3nFLLGl",0.707,0.95,"F#",-3.189,"Minor",0.0645,0.0187,1.14e-05,0.35,0.589,110.029,"4/4",3M 12S
"983","TWICE","The Feels",7,"1XyzcGhmO7iUamSS94XfqY",0.808,0.903,"A",-2.179,"Major",0.0729,0.0899,0,0.0816,0.922,120.044,"4/4",3M 18S
"984","TWICE","What Is Love",2,"3zhbXKFjUDw40pTYyCgt1Y",0.574,0.909,"G#",-1.573,"Major",0.0658,0.0987,0,0.264,0.569,169.966,"4/4",3M 28S
"985","Tyga","Dip (feat. Nicki Minaj)",1,"73xXDeBMlC5cdvWoOLWVLo",0.885,0.543,"D",-6.338,"Major",0.2,0.0311,0,0.154,0.43,99.026,"4/4",3M 16S
"986","Tyla Jane","energy",2,"0Fd9LHU2Eu8RGaxchCQbaP",0.88,0.593,"F",-5.394,"Major",0.0326,0.598,0,0.156,0.904,126.992,"4/4",3M 20S
"987","Ūla","strawberry cheeks",1,"4zaLAS8k38OrOzcixofzwj",0.623,0.445,"C",-7.827,"Major",0.0331,0.716,0,0.21,0.393,90.065,"3/4",2M 15S
"988","UMI","Love Affair",1,"4ZaRg5Sf4TKr0YcFRLh7QJ",0.613,0.488,"G#",-7.37,"Major",0.0964,0.129,2.13e-05,0.335,0.183,172.076,"4/4",3M 11S
"989","UNSECRET","Vendetta",1,"5aoPr7WqSXDqaYnmIluPdW",0.462,0.828,"A#",-6.801,"Minor",0.133,0.101,0.0091,0.118,0.233,166.039,"4/4",3M 34S
"990","Upsahl","Drugs",1,"06ioYJ99HHjzRk8HrGfkKS",0.883,0.415,"F#",-8.571,"Minor",0.174,0.35,0,0.063,0.318,76.986,"4/4",2M 36S
"991","Upsahl","Melatonin",1,"6LKPd0yNYWbcwkTL0bx3DV",0.784,0.766,"A#",-4.091,"Minor",0.0638,0.0386,0,0.284,0.872,127.032,"4/4",3M 7S
"992","Upsahl","People I Don't Like",4,"5srKMwXoeyrRnyTnNbpgIW",0.747,0.573,"B",-6.562,"Minor",0.295,0.268,0,0.302,0.551,90.036,"4/4",2M 23S
"993","Valley Grl","ROLE MODELZ",1,"2zqkA6JetkRp24SGECwsKR",0.757,0.682,"F",-7.78,"Minor",0.0558,0.19,0.0378,0.13,0.54,134.989,"4/4",2M 23S
"994","Vaundy","東京フラッシュ",2,"0jPZf5231RdBUMLFG1HqXi",0.628,0.634,"D",-5.508,"Major",0.0322,0.00255,7.24e-06,0.0456,0.606,97.99,"4/4",4M 19S
"995","Victoria Monét","Experience",1,"2oap3QptGISyIvwKpnJJId",0.614,0.809,"A",-4.749,"Major",0.0738,0.0105,0.000353,0.148,0.354,112.023,"4/4",2M 57S
"996","VINCINT","Higher (feat. Alex Newell)",1,"3x0oc9CVW5RwLx4EHW6JZk",0.714,0.805,"D",-4.715,"Major",0.102,0.0476,0,0.334,0.277,125.097,"4/4",3M 8S
"997","Wallows","Quarterback",1,"2OwIGCjx7e7J1HHdAqIv21",0.689,0.719,"B",-3.883,"Major",0.031,0.0135,1.64e-06,0.107,0.557,121.008,"4/4",3M 0S
"998","wave to earth","daisy.",1,"4yhP7gATZS2EJfVXEc9wNB",0.445,0.577,"F#",-5.613,"Minor",0.0322,0.361,1.04e-05,0.31,0.64,202.078,"4/4",3M 38S
"999","WayV","Love Talk - English Version",1,"2e3cJdJ8xWwydl8JIYlCqB",0.751,0.719,"F#",-5.198,"Minor",0.0373,0.142,0,0.148,0.437,98.01,"4/4",3M 52S
"1000","Whitney Houston","I'm Every Woman",3,"2eHj0klWkwRQuIrNlPpCPa",0.665,0.847,"F",-8.314,"Minor",0.0535,0.0178,0.00288,0.126,0.4,119.555,"4/4",4M 45S
"1001","Whitney Houston","I'm Your Baby Tonight",1,"3SmPl0CGxvvkQCrTv7edEE",0.665,0.899,"F#",-7.75,"Major",0.0877,0.303,2.21e-06,0.445,0.873,165.16,"3/4",4M 59S
"1002","Whitney Houston","It's Not Right but It's Okay",5,"7861kBrZ5aw7o4NfggcyYW",0.805,0.802,"C#",-7.076,"Major",0.1,0.162,0.000883,0.0698,0.531,127.924,"4/4",4M 52S
"1003","Will Joseph Cook","We Met On The Internet",1,"4NHMvLCOEyDvj0vxFiwNAZ",0.8,0.128,"G",-19.818,"Major",0.0428,0.917,0.1,0.111,0.56,108.074,"4/4",1M 38S
"1004","Willow","PrettyGirlz",1,"3NYq7c5AIUiubPz9UZl82h",0.385,0.547,"C",-9.005,"Major",0.0525,0.0331,0,0.636,0.354,73.107,"4/4",2M 49S
"1005","Willow","t r a n s p a r e n t s o u l feat. Travis Barker",4,"1QL7nSDZCwZMnbisV4KOXt",0.39,0.83,"B",-5.201,"Minor",0.0563,0.0021,0,0.156,0.191,90.021,"4/4",2M 48S
"1006","WJSN","Catch Me",1,"1fsyB4CyByxtMoV83IUD4j",0.747,0.941,"A#",-3.345,"Minor",0.0583,0.01,0.000435,0.0648,0.842,139.954,"4/4",3M 14S
"1007","WJSN","Secret",1,"1OIb1AalkGikhzCRbWgchd",0.692,0.969,"G",-3.213,"Minor",0.0678,0.167,0,0.301,0.762,111.495,"4/4",3M 43S
"1008","WJSN","UNNATURAL",5,"1eykKBqxHgasGHwjOQIvbt",0.703,0.914,"F#",-0.692,"Major",0.157,0.365,0,0.104,0.707,124.203,"4/4",3M 1S
"1009","Wuki","Hey Ladies",1,"5CxEjGBDDT1Bf2ifds33Op",0.788,0.827,"G#",-4.963,"Major",0.161,0.00236,4.55e-06,0.261,0.884,74.988,"4/4",2M 48S
"1010","YEZI","미묘",1,"6CsrqEghZaZNZCBWRAYYl2",0.875,0.734,"C",-4.785,"Minor",0.0817,0.0644,0.000181,0.346,0.634,113.024,"4/4",2M 54S
"1011","Yo Gotti","Rake It Up (feat. Nicki Minaj)",1,"4knL4iPxPOZjQzTUlELGSY",0.91,0.444,"C#",-8.126,"Minor",0.344,0.022,0,0.137,0.53,149.953,"4/4",4M 36S
"1012","YOASOBI","たぶん",1,"398dL22bDbKbAmiOnPaq7o",0.748,0.661,"F",-6.702,"Major",0.0334,0.157,0.00102,0.101,0.743,90.003,"4/4",4M 17S
"1013","YOASOBI","ハルジオン",1,"7HneEBTvTra2CRYsxgMOAi",0.686,0.902,"C",-2.657,"Minor",0.034,0.0591,0,0.333,0.901,130.02,"4/4",3M 18S
"1014","YOASOBI","夜に駆ける",1,"3dPtXHP0oXQ4HCWHsOA9js",0.67,0.874,"G#",-5.221,"Major",0.0305,0.00231,1.72e-05,0.3,0.789,130.041,"4/4",4M 21S
"1015","YOASOBI","怪物",2,"06XQvnJb53SUYmlWIhUXUi",0.627,0.824,"C#",-3.419,"Major",0.118,0.0699,6.57e-05,0.31,0.774,169.935,"4/4",3M 26S
"1016","YOASOBI","群青",1,"1zd35Y44Blc1CwwVbW3Qnk",0.725,0.853,"A#",-3.193,"Major",0.0516,0.305,0,0.115,0.707,134.991,"4/4",4M 8S
"1017","young friend","ARIZONA",1,"2aA86ZJwbNDQYnMLCLC8kW",0.633,0.418,"C#",-9.454,"Minor",0.0349,0.587,0.000273,0.0893,0.519,77.978,"4/4",3M 36S
"1018","Young Money","Senile",1,"1paIMWwjQxE1GX3hqQ8IUW",0.816,0.729,"D",-6.274,"Major",0.0459,0.0193,7.76e-06,0.182,0.298,111.989,"4/4",3M 19S
"1019","Zara Larsson","WOW (feat. Sabrina Carpenter) - Remix",4,"5WokFKscrfGEGGLPTu3jgO",0.702,0.744,"F#",-4.063,"Minor",0.0861,0.469,0,0.0915,0.305,77.486,"4/4",3M 0S
"1020","Zayn","I Don't Mind",1,"5lKSWvc8JvK4MY1lhkuJOU",0.684,0.516,"B",-9.198,"Minor",0.114,0.377,0,0.0818,0.456,82.962,"4/4",3M 25S
"1021","Zayn","PILLOWTALK",1,"0PDUDa38GO8lMxLCRc4lL1",0.584,0.7,"B",-4.275,"Major",0.0456,0.117,0,0.0939,0.438,124.944,"4/4",3M 23S
"1022","Zayn","Vibez",1,"709F3MwiVvLD0LQXeKs5Cz",0.635,0.659,"G",-7.499,"Major",0.116,0.242,0.0285,0.105,0.34,96.855,"4/4",2M 43S
"1023","Zella Day","Hypnotic",1,"2zsWRxMcUdGjj8TnWkVKw0",0.637,0.724,"F#",-5.151,"Minor",0.0403,0.119,0,0.299,0.414,80.982,"4/4",2M 57S
"1024","Zhavia Ward","Candlelight",3,"3j8FPquKEOygdUMLLs1Pxr",0.511,0.542,"D",-7.398,"Major",0.336,0.387,0,0.181,0.439,134.907,"4/4",3M 10S
"1025","Zolita","Fight Like a Girl",1,"6UMX0iTW6kpJ7UnVlHKi9y",0.509,0.842,"A#",-4.611,"Minor",0.102,0.205,0,0.185,0.356,149.843,"4/4",3M 40S
"1026","ZUTOMAYO","蹴っ飛ばした毛布",1,"7zJJ08UWogTWVrnikAcjeH",0.662,0.671,"C",-4.947,"Major",0.0834,0.344,0,0.129,0.432,78.063,"4/4",4M 24S
"1027","ギヴン","冬のはなし",2,"0bgujdpFkvd6vmQpqmT2pz",0.445,0.974,"F",-1.455,"Major",0.0696,0.000826,0,0.292,0.414,134.969,"4/4",3M 26S
"1028","湊貴大(流星P)","アンビバレンツ",1,"75176ZjEhe9XqSNTfI9mIa",0.517,0.98,"D",-2.402,"Major",0.0453,0.0404,0,0.278,0.771,161.048,"4/4",4M 48S
"1029","物語シリーズ","恋愛サーキュレーション",1,"5P8lyudWE7HQxb4ludLbEm",0.814,0.785,"C#",-5.679,"Minor",0.0396,0.0524,0.00111,0.111,0.941,120.009,"4/4",4M 15S
"1030","美波","アメヲマツ、",5,"0UtSPZyW63m5ZHODCwhakB",0.561,0.872,"A#",-5.811,"Major",0.0418,0.214,0,0.151,0.26,149.936,"4/4",4M 54S
"1031","美波","カワキヲアメク",8,"1gUAX2ImxDsB3YDcyxMXlB",0.541,0.846,"F#",-2.729,"Minor",0.0551,0.0122,0.000149,0.163,0.524,129.138,"4/4",4M 12S
"1032","Arctic Monkeys","Black Treacle",1,"3s4OT5Si1n9TFSNEPjNs0s",0.343,0.89,"G",-5.759,"Major",0.0655,0.000821,0,0.0912,0.525,100.061,"4/4",3M 37S
"1033","Ariana Grande","my hair",4,"6u7gmPOz7pzzaeR9xSBpsR",0.686,0.526,"C",-6.842,"Major",0.0374,0.0815,7.75e-06,0.144,0.372,92.013,"4/4",2M 38S
"1034","Ariana Grande","NASA",3,"4uTvPEr01pjTbZgl7jcKBD",0.747,0.458,"F#",-6.891,"Major",0.303,0.451,0,0.252,0.47,75.029,"4/4",3M 2S
"1035","Ariana Grande","No Tears Left To Cry - Live",1,"32VSdGCv8wkAjUkVha9YBf",0.652,0.791,"C",-4.623,"Major",0.0655,0.467,1.45e-06,0.967,0.383,121.922,"4/4",3M 53S
"1036","Ariana Grande","off the table (with The Weeknd)",1,"7E1jVNoWuemqUryI4FxsVD",0.411,0.522,"C",-7.295,"Major",0.0981,0.519,0,0.398,0.382,88.332,"1/4",4M 0S
"1037","AYONI","Divine",11,"2WEL9njjdxNf4DJOnDYexx",0.386,0.556,"F",-5.97,"Major",0.178,0.149,0,0.334,0.655,76.174,"4/4",3M 14S
"1038","Azealia Banks","Luxury",1,"7IzN1BfaQ8fmTHYPRPhNws",0.689,0.91,"G#",-6.808,"Major",0.184,0.0196,1.81e-05,0.272,0.569,121.988,"4/4",2M 48S
"1039","Billie Eilish","listen before i go",5,"0tMSssfxAL2oV8Vri0mFHE",0.319,0.0561,"C",-23.023,"Major",0.045,0.935,0.00384,0.388,0.082,79.764,"3/4",4M 3S
"1040","Billie Marten","Liquid Love",1,"4A2RZU3DkOakkpQV0X8Rt3",0.402,0.709,"F#",-2.929,"Major",0.0327,0.336,0.0011,0.0864,0.0391,164.094,"4/4",4M 0S
"1041","Bimini","God Save This Queen",2,"1NrFiVUw6ShoxK9DnkxwN3",0.743,0.942,"A",-4.621,"Major",0.185,0.00255,0,0.254,0.936,75.506,"4/4",3M 14S
"1042","Birdy","Shadow",1,"5BYzhjvCKzFojV5Ka2e8G9",0.521,0.643,"G",-7.675,"Minor",0.0398,0.406,0.0264,0.112,0.281,104.936,"4/4",4M 2S
"1043","Black Eyed Peas","My Humps",1,"19JdbdEwQI7bCxefMokZO8",0.801,0.682,"C#",-5.919,"Minor",0.225,0.111,1.56e-05,0.109,0.586,123.95,"4/4",5M 27S
"1044","BLACKPINK","Pretty Savage - JP Ver.",2,"52lsilmqW7xWeJXARzwz3z",0.72,0.573,"A",-7.247,"Minor",0.0405,0.0119,2.29e-05,0.0889,0.283,151.989,"4/4",3M 19S
"1045","Chika","My Future",1,"1VTwC3ckWtSWzNwCvWz1pT",0.444,0.232,"G#",-11.93,"Major",0.0412,0.783,8.37e-05,0.106,0.356,115.022,"4/4",3M 32S
"1046","Chlöe","Have Mercy",1,"5SixeLvPsYpk7qq9lo5xYg",0.903,0.535,"A",-6.434,"Major",0.0742,0.297,0,0.345,0.508,130.022,"4/4",2M 29S
"1047","Chloe Lilac","Moderation",1,"2jmTm3bGEp5N0dOwCqVvAl",0.51,0.53,"G",-6.593,"Major",0.0464,0.00252,0.000642,0.224,0.357,164.02,"4/4",2M 40S
"1048","Chloe x Halle","Baby Girl",4,"1AYn4YyxEF0SR3fGr6x7KN",0.684,0.473,"C#",-6.434,"Major",0.0427,0.00449,0.000552,0.337,0.299,81.004,"4/4",3M 32S
"1049","Doja Cat","Options (feat. JID)",1,"1ayV64ur8VWgc6OPtPRl1q",0.842,0.522,"G",-7.844,"Major",0.0985,0.293,6.91e-05,0.107,0.285,132.986,"4/4",2M 39S
"1050","Idina Menzel","Show Yourself",2,"50WeOnXhM1H7AZEeIDoWfZ",0.321,0.429,"F#",-7.073,"Major",0.0302,0.724,9.1e-05,0.0606,0.174,123.419,"4/4",4M 21S
"1051","K/DA","VILLAIN",1,"3QSjVPObHxuAJc3E5nrjRn",0.653,0.634,"F",-5.875,"Minor",0.0391,0.0232,0,0.0908,0.306,160.013,"4/4",3M 19S
