"danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_s","liked","mode_major","time_signature_0/4","time_signature_1/4","time_signature_3/4","time_signature_4/4","time_signature_5/4","key_A","key_A#","key_B","key_C","key_C#","key_D","key_D#","key_E","key_F","key_F#","key_G","key_G#"
0.748,0.406,-7.462,0.0343,0.211,0,0.042,0.386,79.988,158,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.615,0.95,-3.159,0.0914,0.00408,0.00137,0.0938,0.341,127.945,154,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.673,0.595,-6.075,0.0863,0.183,6.71e-05,0.149,0.558,94.237,173,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.621,0.405,-8.946,0.031,0.401,0,0.183,0.241,94.88,174,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.715,0.581,-4.811,0.0384,0.318,0,0.125,0.378,97.019,151,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.678,0.916,-3.344,0.12,0.017,0.000876,0.277,0.412,125.944,162,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.377,0.557,-5.629,0.102,0.241,0,0.105,0.306,69.66,137,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.377,0.557,-5.629,0.102,0.241,0,0.105,0.306,69.66,137,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.593,0.869,-3.454,0.0575,0.0945,0.00428,0.184,0.173,128.003,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.722,0.705,-5.821,0.0505,0.161,1.63e-06,0.113,0.533,124.016,211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.718,0.681,-4.593,0.0361,0.253,1.88e-05,0.208,0.356,139.998,160,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.62,0.735,-5.444,0.0819,0.1,1.11e-06,0.253,0.618,127.873,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.777,0.721,-6.951,0.071,0.476,0.0512,0.27,0.88,106.956,133,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.68,0.752,-3.513,0.0801,0.156,0,0.455,0.341,92.008,180,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.305,0.872,-7.313,0.0503,0.00786,0.8,0.261,0.648,167.959,288,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.515,0.43,-9.935,0.0372,0.0097,0.000133,0.129,0.104,91.844,239,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.463,0.229,-12.592,0.0297,0.167,0.0997,0.202,0.135,73.543,291,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.419,0.383,-11.782,0.0256,0.0724,0.0176,0.0896,0.35,87.568,257,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.36,0.501,-9.129,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,264,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.255,0.393,-10.654,0.0278,0.0577,0.00361,0.113,0.118,76.426,229,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.794,0.632,-6.163,0.0649,0.142,0,0.128,0.355,145.926,292,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.691,0.736,-4.993,0.0321,0.104,0,0.111,0.0395,140.034,194,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.691,0.736,-4.993,0.0321,0.104,0,0.111,0.0395,140.034,194,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.689,0.564,-6.226,0.136,0.187,0,0.0721,0.123,185.023,213,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.849,0.699,-5.193,0.0574,0.185,0.00118,0.0954,0.0778,100.989,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.728,0.684,-4.971,0.0536,0.00645,0,0.458,0.139,124.013,275,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.925,0.518,-5.831,0.106,0.00433,0,0.0976,0.241,120.064,231,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.891,0.486,-7.803,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,200,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.899,0.448,-8.789,0.0738,0.000692,2.36e-05,0.365,0.302,145.975,205,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.713,0.831,-4.75,0.15,0.0168,0,0.118,0.584,173.948,332,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.713,0.831,-4.75,0.15,0.0168,0,0.118,0.584,173.948,332,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.885,0.467,-7.42,0.227,0.0512,0,0.115,0.232,96.983,205,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.681,0.314,-9.319,0.0581,0.2,9.82e-06,0.1,0.166,139.992,208,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.833,0.57,-6.592,0.116,0.00482,3.51e-06,0.164,0.113,152.044,233,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.833,0.57,-6.592,0.116,0.00482,3.51e-06,0.164,0.113,152.044,233,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.859,0.627,-7.91,0.13,0.0388,0.000202,0.101,0.594,142.062,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.364,0.421,-10.738,0.045,0.0891,0.043,0.149,0.157,120.004,184,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.343,0.339,-9.147,0.0367,0.871,0.000759,0.118,0.208,90.058,226,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.168,0.998,-21.382,0.0566,0.158,0.903,0.949,1e-05,123.148,205,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.693,0.85,-3.436,0.0405,0.0215,0.00266,0.192,0.237,98.09,220,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.693,0.85,-3.436,0.0405,0.0215,0.00266,0.192,0.237,98.09,220,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.501,0.728,-5.293,0.0387,0.157,1.1e-06,0.112,0.365,80.044,206,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.439,0.829,-2.969,0.0679,0.174,0,0.391,0.375,149.932,234,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.632,0.967,-1.832,0.154,0.00243,0.0101,0.227,0.403,149.981,198,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.157,0.000533,-15.36,0.109,0.000148,0.988,0.358,0.0232,129.597,168,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0768,0.723,-24.6,0.0938,0.177,0.999,0.357,0.0255,171.921,240,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.156,0.988,-23.48,0.0648,0.135,0.982,0.8,1e-05,109.045,187,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0861,0.979,-22.301,0.0836,0.13,0.986,0.363,0.00789,86.523,292,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.155,0.99,-21.607,0.0688,0.169,0.986,0.419,1e-05,132.085,124,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.712,-13.466,0,0.116,0.998,0.768,0,0,152,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.24,0.998,-23.585,0.051,0.138,0.997,0.945,1e-05,46.366,175,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.117,1,-15.593,0.0517,0.125,0.984,0.913,1e-05,94.938,190,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.144,0.999,-23.489,0.0419,0.605,0.852,0.911,1e-05,79.182,200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.195,0.712,-29.305,0.0903,0.191,0.992,0.849,0.0203,83.967,115,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.191,0.867,-15.731,0.089,0.149,0.993,0.581,0.0572,92.545,174,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.597,0.317,-14.075,0.0338,0.879,3.08e-05,0.369,0.29,76.946,144,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.534,0.709,-5.927,0.0477,0.0625,0,0.182,0.76,145.147,166,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.334,0.889,-2.264,0.0821,0.0153,0,0.631,0.0798,169.884,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.78,0.718,-3.605,0.0506,0.31,0.000163,0.0932,0.342,127.949,200,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.717,0.359,-14.896,0.514,0.655,1.82e-05,0.085,0.577,101.789,63,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.592,0.767,-2.788,0.027,0.0021,0.00165,0.127,0.328,96.483,330,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.618,0.938,-3.442,0.0456,0.0179,0,0.167,0.875,91.455,269,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.427,0.9,-3.674,0.0499,0.116,1.75e-05,0.119,0.599,104.655,335,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.714,0.736,-3.801,0.0457,0.191,0,0.0553,0.814,149.985,211,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.723,0.726,-4.512,0.043,0.21,0,0.061,0.839,150.011,209,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.717,0.868,-3.073,0.04,0.438,0,0.148,0.552,100.005,216,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.664,0.666,-2.203,0.0446,0.193,0,0.0854,0.405,139.987,211,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.562,0.845,-4.051,0.0595,0.133,2.31e-05,0.476,0.293,128.034,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.699,0.596,-7.23,0.401,0.183,1e-06,0.263,0.244,174.023,169,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.975,0.71,-7.638,0.22,0.0661,1.04e-05,0.119,0.878,125.035,119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.736,0.982,-2.906,0.143,0.000315,0.85,0.407,0.767,128.056,166,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.639,0.648,-8.519,0.0319,0.00947,0.607,0.094,0.0817,95.014,222,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.385,0.732,-8.581,0.0375,0.472,0.925,0.406,0.054,105.013,256,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.844,0.682,-9.556,0.0453,0.00207,0.797,0.113,0.352,99.99,224,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.512,0.84,-4.146,0.0542,0.0491,0,0.341,0.0971,102.021,209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,0.522,-7.556,0.0535,0.217,0.815,0.0474,0.397,160.008,180,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.794,0.523,-7.522,0.0372,0.102,0.564,0.076,0.304,110.034,240,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.522,0.924,-4.835,0.0459,0.00863,0.542,0.0372,0.169,180.098,208,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.528,0.732,-9.492,0.0504,0.0319,0.868,0.109,0.0324,199.978,293,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.483,0.908,-8.78,0.0336,0.197,0.955,0.0691,0.311,95.002,192,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.627,0.723,-2.065,0.0512,0.00052,0.712,0.792,0.231,99.937,227,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.714,0.574,-8.612,0.0332,0.223,0.699,0.0678,0.116,140.034,195,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.552,0.564,-5.941,0.0415,0.0686,0.0131,0.34,0.321,164.952,182,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.644,0.349,-5.315,0.0364,0.206,3.36e-05,0.125,0.246,94.971,199,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.644,0.799,-5.239,0.0587,0.00655,0.17,0.179,0.427,95.039,257,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.455,0.928,-2.687,0.0622,0.0246,9.47e-05,0.072,0.203,95.007,209,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.667,0.679,-6.616,0.0475,0.0064,5.28e-05,0.17,0.32,100.054,168,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.814,0.894,-5.075,0.0437,0.069,0.317,0.337,0.676,95.003,232,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.551,0.324,-10.962,0.0314,0.896,0.0873,0.277,0.231,90.957,217,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.379,0.731,-3.646,0.171,0.252,0,0.0905,0.544,87.548,184,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.756,0.648,-5.287,0.0731,0.118,0,0.515,0.657,80.979,166,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.918,0.684,-9.208,0.285,0.35,3.16e-06,0.0907,0.774,140.077,117,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.651,0.526,-10.886,0.356,0.695,0,0.386,0.509,95.049,292,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.884,0.547,-7.492,0.387,0.0438,0,0.124,0.425,158.019,170,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.758,0.716,-6.621,0.346,0.607,9.52e-05,0.0653,0.565,189.872,153,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.855,0.645,-6.321,0.0545,0.0107,0,0.226,0.654,129.999,199,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.809,0.581,-8.294,0.195,0.0115,0.000513,0.345,0.369,149.949,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.648,0.734,-6.289,0.298,0.368,0,0.0938,0.196,167.044,228,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.77,0.762,-4.298,0.118,0.127,0,0.0809,0.326,141.052,172,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.898,0.671,-5.939,0.228,0.0725,4.95e-05,0.119,0.668,144.989,216,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.817,0.433,-7.26,0.0501,0.904,1.52e-06,0.106,0.9,111.059,225,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.923,0.508,-8.668,0.0468,0.104,1.21e-05,0.126,0.168,108.039,127,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.635,0.312,-8.134,0.0265,0.635,0,0.138,0.414,98.017,240,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.844,0.606,-7.877,0.121,0.422,0,0.124,0.286,140.016,207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.77,0.564,-5.615,0.0421,0.111,0.00306,0.103,0.348,97.35,177,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.787,0.586,-9.64,0.0695,0.411,0.000311,0.118,0.581,140.036,211,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.681,0.659,-6.405,0.268,0.000856,8.17e-06,0.11,0.225,156.004,173,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.836,0.686,-4.673,0.0413,0.14,0.00231,0.0681,0.632,110.029,222,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.635,0.694,-3.549,0.159,0.0596,0,0.141,0.398,85.809,270,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.926,0.614,-9.608,0.251,0.177,0,0.152,0.663,92.998,166,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.909,0.414,-7.337,0.0514,0.166,2.49e-05,0.109,0.761,139.963,172,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.832,0.615,-7.948,0.0351,0.02,0,0.11,0.77,113.017,223,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.563,0.58,-8.226,0.0836,0.715,0,0.134,0.14,79.194,163,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.819,0.823,-7.491,0.132,0.441,0.000422,0.0676,0.805,82.5,162,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.782,0.752,-4.622,0.214,0.501,0,0.114,0.504,126.936,247,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.854,0.578,-8.824,0.0889,0.669,1.1e-06,0.0844,0.306,137.025,212,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8,0.392,-15.392,0.358,0.417,1.66e-05,0.448,0.285,144.999,164,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.389,0.518,-7.679,0.12,0.215,0.0688,0.182,0.0392,78.114,240,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.624,0.804,-6.076,0.0679,0.199,3.39e-05,0.0738,0.182,102.55,240,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.455,0.566,-8.763,0.142,0.11,5.24e-05,0.696,0.393,119.935,221,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.823,0.798,-5.444,0.172,0.0431,0.013,0.404,0.384,140.062,179,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.573,0.483,-9.313,0.141,0.74,6.92e-06,0.266,0.301,192.101,153,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.865,0.686,-8.812,0.275,0.0166,0.000112,0.327,0.385,160.019,156,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.642,0.553,-6.573,0.0265,0.184,9.79e-06,0.112,0.129,139.925,251,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.959,0.47,-11.53,0.166,0.358,0,0.0806,0.964,129.995,135,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.447,0.53,-5.028,0.028,0.217,4.25e-05,0.351,0.0621,75.917,292,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.726,0.607,-7.68,0.0498,0.0389,0,0.19,0.891,81.997,177,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.926,0.523,-5.914,0.159,0.0279,0.000307,0.103,0.201,141.987,217,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.863,0.613,-6.005,0.101,0.0317,0,0.106,0.411,85.012,169,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.656,0.457,-7.328,0.374,0.0138,0,0.104,0.111,179.897,171,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.867,0.711,-5.44,0.121,0.104,0,0.0969,0.544,90.515,202,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.791,0.429,-5.604,0.0775,0.0027,0,0.232,0.0951,151.995,201,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.784,0.58,-6.656,0.167,0.176,0,0.0979,0.338,76.484,237,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.784,0.58,-6.656,0.167,0.176,0,0.0979,0.338,76.484,237,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.832,0.649,-6.781,0.482,0.0252,0,0.255,0.699,76.01,190,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.589,0.649,-5.594,0.52,0.0556,0,0.0884,0.253,162.214,176,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.871,0.478,-10.466,0.282,0.085,0.000425,0.0896,0.15,132.001,190,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.871,0.478,-10.466,0.282,0.085,0.000425,0.0896,0.15,132.001,190,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.842,0.575,-4.995,0.158,0.0167,0,0.313,0.29,148.02,169,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.869,0.56,-7.59,0.137,0.0323,0,0.219,0.392,147.9,182,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.836,0.636,-5.145,0.291,0.128,0,0.0462,0.847,142.006,162,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.749,0.45,-6.819,0.0547,0.0014,0,0.142,0.0535,74.94,176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.827,0.642,-4.29,0.242,0.00905,1.5e-06,0.0865,0.181,145.004,272,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.827,0.642,-4.29,0.242,0.00905,1.5e-06,0.0865,0.181,145.004,272,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.791,0.835,-4.838,0.308,0.0259,0,0.142,0.428,156.02,210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.791,0.835,-4.838,0.308,0.0259,0,0.142,0.428,156.02,210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.848,0.731,-6.332,0.444,0.0432,0,0.1,0.701,164.974,184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.884,0.698,-9.101,0.364,0.0405,0,0.195,0.575,140.068,192,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.884,0.698,-9.101,0.364,0.0405,0,0.195,0.575,140.068,192,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.885,0.559,-7.085,0.322,0.00176,0,0.0973,0.565,76.472,251,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.885,0.559,-7.085,0.322,0.00176,0,0.0973,0.565,76.472,251,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.724,0.636,-8.476,0.205,0.0477,0,0.133,0.45,139.958,247,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.876,0.519,-6.531,0.143,0.202,0,0.108,0.158,94.981,175,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.923,0.587,-6.401,0.262,0.15,0,0.118,0.27,94.978,277,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.895,0.605,-6.992,0.198,0.0034,0,0.0938,0.302,93.993,155,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.858,0.607,-3.855,0.368,0.0693,0,0.169,0.278,74.968,155,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.62,0.616,-6.256,0.148,0.226,0,0.0598,0.44,144.075,167,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.714,0.599,-5.467,0.145,0.00826,0,0.0755,0.274,157.985,183,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.874,0.666,-5.116,0.205,0.0314,1.6e-06,0.0865,0.639,95.986,150,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.792,0.64,-6.048,0.23,0.00483,1.27e-05,0.0979,0.41,75.993,168,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.89,0.626,-5.042,0.191,0.00167,0,0.155,0.288,156.244,187,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.942,0.382,-8.099,0.564,0.00192,0,0.092,0.379,100.017,178,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.925,0.5,-9.058,0.425,0.295,0,0.106,0.668,129.973,133,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.778,0.644,-4.147,0.12,0.0388,0,0.115,0.21,169.986,150,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.686,0.694,-6.213,0.193,0.154,0,0.193,0.441,146.01,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.686,0.694,-6.213,0.193,0.154,0,0.193,0.441,146.01,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.827,0.768,-4.587,0.207,0.0214,0,0.193,0.496,92.994,181,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.691,0.689,-5.255,0.106,0.101,0,0.131,0.231,95.129,172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.847,0.711,-5.875,0.38,0.00887,1.28e-06,0.0808,0.527,141.952,132,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.847,0.711,-5.875,0.38,0.00887,1.28e-06,0.0808,0.527,141.952,132,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.915,0.701,-5.176,0.307,0.0413,0,0.161,0.68,89.998,150,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.521,0.937,-5.652,0.0373,0.0256,0.469,0.415,0.0925,135,220,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.721,0.939,-11.823,0.0376,0.115,3.79e-05,0.108,0.914,113.309,214,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.72,0.863,-4.226,0.0562,0.0174,0,0.178,0.363,139.98,250,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.601,0.682,-6.593,0.164,0.000164,0.000147,0.42,0.155,83.978,243,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.502,0.633,-5.8,0.419,0.00991,0,0.389,0.552,83.226,350,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.622,0.85,-3.616,0.249,0.156,0,0.189,0.697,78.959,242,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
